6 2 36 18
    0   0.4936792168079816E+01      0.1439240478491399E+03
    1   0.1489184840960493E-02   0.4482905304402765E+01   0.1925543592528062E-02  0  0  0  0  0  0  0  0
    2   0.6277976937099409E-03   0.1641703069309713E+00   0.8931239595284827E-02  0  0  0  0  0  0  0  0
    3   0.2064532509871716E-03   0.2875895084979086E+01   0.4265982401557260E+00  0  0  0  0  0  0  0  0
    4   0.1839936992682087E-03   0.4432539236156053E+01   0.2132991200778630E+00  0  0  0  0  0  0  0  0
    5   0.3205222547434483E-04   0.2421050292728566E+01   0.6867993784180930E-02  0  0  0  0  0  0  0  0
    6   0.2910646188137447E-04   0.4133511734209461E+01   0.6398973602335890E+00  0  0  0  0  0  0  0  0
    7   0.2782832942434251E-04   0.2085876834041031E+01   0.1786772859246875E-01  0  0  0  0  0  0  0  0
    8   0.9861735003619475E-05   0.5820876772324451E+01   0.3851087185056125E-02  0  0  0  0  0  0  0  0
    9   0.6328208168488662E-05   0.1099595805258099E+01   0.2064679322415834E+00  0  0  0  0  0  0  0  0
   10   0.3918483314907732E-05   0.3102869921028134E+01   0.4355294797510108E+00  0  0  0  0  0  0  0  0
   11   0.3898032222540717E-05   0.2691928895904259E+01   0.1031868899480124E+00  0  0  0  0  0  0  0  0
   12   0.3675185983863103E-05   0.3132180625569890E+01   0.1102063824754091E+00  0  0  0  0  0  0  0  0
   13   0.3340295455803047E-05   0.3949193776134189E+01   0.4087305115632572E+00  0  0  0  0  0  0  0  0
   14   0.3080473554041300E-05   0.5390964128071579E+01   0.8531964803114520E+00  0  0  0  0  0  0  0  0
   15   0.2919923956899900E-05   0.2618006049618430E+01   0.4334294279920056E+00  0  0  0  0  0  0  0  0
   16   0.2671699222038788E-05   0.1780723999304769E-01   0.4197670523194464E+00  0  0  0  0  0  0  0  0
   17   0.1807246533364200E-05   0.5897892147256107E+01   0.3163918576803169E+00  0  0  0  0  0  0  0  0
   18   0.1012886232301891E-05   0.3824011892951753E+01   0.2201303079141426E+00  0  0  0  0  0  0  0  0
   19   0.1208825245395646E-04   0.1284546431278216E+01   0.3640852728872593E+03  0  0  0  0  1 -1  0  0
   20   0.6461479160208660E-05   0.3340990715837123E+01   0.6945868230739784E+03  0  0  0  1  0 -1  0  0
   21   0.6059629840959338E-05   0.2254812572103060E+01   0.1439151134212730E+03  0  0  0  0  0  1  0  0
   22   0.5747511089543420E-05   0.5786945864275197E+00   0.2874214963438496E+03  0  0  0  0  0  2  0  0
   23   0.4165211007064940E-05   0.3023166959941940E+00   0.1071739881770608E+04  0  0  1  0  0 -1  0  0
   24   0.3317890554439667E-05   0.5917531821903471E+01   0.7165405266799226E+00  0  0  0  0  0 -1  0  5
   25   0.3240885104844179E-05   0.1456814599107305E+01   0.7146149830873946E+00  0  0  0  0  0 -1  0  5
   26   0.3183322410669546E-05   0.3483641352342939E-01   0.7204899083316938E+00  0  0  0  0  0 -1  0  5
   27   0.2439949469786914E-05   0.4495498981484839E+01   0.7224154519242219E+00  0  0  0  0  0 -1  0  5
   28   0.2229788591597716E-05   0.3516065572948062E+01   0.7095813532095739E+00  0  0  0  0  0 -1  0  5
   29   0.2177885623014171E-05   0.5338524981350306E+01   0.7076558096170459E+00  0  0  0  0  0 -1  0  5
   30   0.1583596726276704E-05   0.1857323310303026E+01   0.7185643647391657E+00  0  0  0  0  0 -1  0  5
   31   0.8515242483441068E-06   0.4094907555655027E+01   0.7184660702724507E+00  0  0  0  0  0 -1  0  5
   32   0.8331051796244125E-06   0.2672845480380433E+01   0.7243409955167499E+00  0  0  0  0  0 -1  0  5
   33   0.1119995323971813E-05   0.5646772130696905E+01   0.2872081972302052E+03  0  0  0  0  0  2  0  0
   34   0.9999688627568780E-06   0.2569092862556433E+01   0.7281705457745186E+03  0  0  0  0  2 -2  0  0
   35   0.9325252754097003E-06   0.1465474667914254E+01   0.1435063829225766E+03  0  0  0  0  0  1  0  0
   36   0.8903963476562940E-06   0.2146164687161095E+01   0.1530943251212127E+04  0  1  0  0  0 -1  0  0
