6 3 35 25
    1   0.3059204611319566E-05   0.1991559296541939E+01   0.0000000000000000E+00  0  0  0  0  0  0  0  0
    2   0.2892653650392732E-01   0.2687601928257754E+01   0.8933864296234374E-02  0  0  0  0  0  0  0  0
    3   0.1921261556124706E-03   0.6049785198226078E+00  -0.8933864296234374E-02  0  0  0  0  0  0  0  0
    4   0.7446564554937326E-04   0.3484557927409254E+01   0.4176643758594916E+00  0  0  0  0  0  0  0  0
    5   0.2429402127836536E-04   0.4497027349870592E+01   0.7008320703706311E-02  0  0  0  0  0  0  0  0
    6   0.2391668026442592E-04   0.4004671318127588E+01   0.1085940788876244E-01  0  0  0  0  0  0  0  0
    7   0.1720731211496869E-04   0.3423177098527374E+01   0.1974690825885564E-02  0  0  0  0  0  0  0  0
    8   0.9603481577558545E-05   0.4751548744302498E+01   0.6309634959373547E+00  0  0  0  0  0  0  0  0
    9   0.6349090434417589E-05   0.5278059950506263E+01   0.2043652557816286E+00  0  0  0  0  0  0  0  0
   10   0.5704537193893060E-05   0.2441938711199521E+01  -0.1085940788876244E-01  0  0  0  0  0  0  0  0
   11   0.5578526024329263E-05   0.4763368404218852E+01   0.3900234418413626E-02  0  0  0  0  0  0  0  0
   12   0.2599144808715373E-05   0.6100137782540312E+01  -0.4176643758594916E+00  0  0  0  0  0  0  0  0
   13   0.2297673200703965E-05   0.4851969044359338E+01  -0.3900234418413626E-02  0  0  0  0  0  0  0  0
   14   0.2219325143437113E-05   0.3927500699309107E+00  -0.1786510389151920E-01  0  0  0  0  0  0  0  0
   15   0.2100942202805606E-05   0.2406466000093305E+01   0.4355321044519604E+00  0  0  0  0  0  0  0  0
   16   0.2030439241690526E-05   0.3465392760946876E+01  -0.1974690825885564E-02  0  0  0  0  0  0  0  0
   17   0.1840440310193102E-05   0.4554834665120421E+01  -0.2043652557816286E+00  0  0  0  0  0  0  0  0
   18   0.1818913752278572E-05   0.3943058897661665E+01   0.2222329843740974E+00  0  0  0  0  0  0  0  0
   19   0.1391334470388962E-05   0.3792208194559931E+01   0.1014313781444490E+00  0  0  0  0  0  0  0  0
   20   0.1359141741251292E-05   0.6222686370138073E+01   0.2132991200778630E+00  0  0  0  0  0  0  0  0
   21   0.1313668933428861E-05   0.5635555579481489E+01  -0.2222329843740974E+00  0  0  0  0  0  0  0  0
   22   0.1273579323673662E-05   0.4271696076744320E+01  -0.1278495148129050E-01  0  0  0  0  0  0  0  0
   23   0.1071090644258225E-05   0.6019617650063695E+01   0.8442626160152177E+00  0  0  0  0  0  0  0  0
   24   0.1054968278903017E-05   0.6106129826283189E+00   0.4108289309930330E+00  0  0  0  0  0  0  0  0
   25   0.1030286270548740E-05   0.3243359475417337E+01   0.4244861425113500E+00  0  0  0  0  0  0  0  0
   26   0.6687871156591785E-04   0.4936792307996836E+01   0.1439240472855692E+03  0  0  0  0  0  1  0  0
   27   0.1010084616284730E-04   0.6221338739275052E+01   0.5080093201728285E+03  0  0  0  0  1  0  0  0
   28   0.5269296403563900E-05   0.1994597716654372E+01   0.8385108703595477E+03  0  0  0  1  0  0  0  0
   29   0.4938696934118670E-05   0.3652245876718619E+01  -0.2201612256016901E+03  0  0  0  0 -1  2  0  0
   30   0.4930907396569310E-05   0.1216505067979523E+01  -0.1434974490582804E+03  0  0  0  0  0 -1  0  0
   31   0.3315192749055180E-05   0.5239109003991030E+01   0.1215663929056177E+04  0  0  1  0  0  0  0  0
   32   0.2596686176814385E-05   0.9084195729203095E+00   0.2878391607068422E+03  0  0  0  0  0  2  0  0
   33   0.2338446911029510E-05   0.1595801592159713E+01  -0.5506627757884092E+03  0  0  0 -1  0  2  0  0
   34   0.1363323740924180E-05   0.4634475612002642E+01  -0.9278158344850386E+03  0  0 -1  0  0  2  0  0
   35   0.9612769517722884E-06   0.2431612830889724E+01  -0.1432841499446360E+03  0  0  0  0  0 -1  0  0
