1 3 38 31
    1   0.1598170384010833E-01   0.6222473066544683E+01   0.6381214718431950E+01 -1  0  2  0  0  0  0  0
    2   0.7314708595483528E-02   0.2394534112940702E+01   0.6292169341543310E+01 -1  0  2  0  0  0  0  0
    3   0.7111400179101439E-02   0.6256340593792847E+00   0.6470260095320591E+01 -1  0  2  0  0  0  0  0
    4   0.1511549643267883E-02   0.4849780466516306E+01   0.6203123964654669E+01 -1  0  2  0  0  0  0  0
    5   0.1462159663847020E-02   0.1311980359393475E+01   0.6559305472209232E+01 -1  0  2  0  0  0  0  0
    6   0.3336219324045869E-03   0.1021841512912324E+01   0.6114078587766029E+01 -1  0  2  0  0  0  0  0
    7   0.3306740201503266E-03   0.1998326659407663E+01   0.6648350849097872E+01 -1  0  2  0  0  0  0  0
    8   0.1607455685492625E-03   0.4012828055947553E+01  -0.3816438325120998E+01 -1  0  2  0  0  0  0  0
    9   0.7741070178691200E-04   0.1331318296765385E+01   0.6438868100109027E+01 -1  0  2  0  0  0  0  0
   10   0.7462286917233880E-04   0.2684672959421853E+01   0.6737396225986513E+01 -1  0  2  0  0  0  0  0
   11   0.7291096595471061E-04   0.3477087866487927E+01   0.6025033210877388E+01 -1  0  2  0  0  0  0  0
   12   0.6027636670891800E-04   0.3061542475582978E+01   0.6501652090532156E+01 -1  0  2  0  0  0  0  0
   13   0.4732749947219130E-04   0.1688849875554602E+01   0.6323561336754874E+01 -1  0  2  0  0  0  0  0
   14   0.3701056581056820E-04   0.2375196175568790E+01   0.6412606713643515E+01 -1  0  2  0  0  0  0  0
   15   0.3214169596116360E-04   0.6241811003916594E+01   0.6260777346331746E+01 -1  0  2  0  0  0  0  0
   16   0.2716644193630320E-04   0.4144096229130206E+01   0.6234515959866234E+01 -1  0  2  0  0  0  0  0
   17   0.2628589083368250E-04   0.2017664596779575E+01   0.6527913476997668E+01 -1  0  2  0  0  0  0  0
   18   0.2051066737888520E-04   0.6449719967511965E+00   0.6349822723220386E+01 -1  0  2  0  0  0  0  0
   19   0.2018714468805330E-04   0.3747888775597167E+01   0.6590697467420797E+01 -1  0  2  0  0  0  0  0
   20   0.1733062364950220E-04   0.2413872050312614E+01   0.6171731969443105E+01 -1  0  2  0  0  0  0  0
   21   0.1650028552141730E-04   0.4604222971289160E+01   0.1648982238509626E+02 -1  0  2  0  0  0  0  0
   22   0.1636165431356800E-04   0.3371019259436040E+01   0.6826441602875153E+01 -1  0  2  0  0  0  0  0
   23   0.1620277455112710E-04   0.2835322917727745E+01   0.1666791313887354E+02 -1  0  2  0  0  0  0  0
   24   0.1578422930662670E-04   0.5932334220063532E+01   0.5935987833988747E+01 -1  0  2  0  0  0  0  0
   25   0.1155548887648690E-04   0.2148976617713557E+01   0.1657886776198490E+02 -1  0  2  0  0  0  0  0
   26   0.8915309088647409E-05   0.3161572755262240E+00   0.6145470582977594E+01 -1  0  2  0  0  0  0  0
   27   0.7716155921462711E-05   0.7762840176851795E+00   0.1640077700820762E+02 -1  0  2  0  0  0  0  0
   28   0.7443474433517800E-05   0.3521669217741933E+01   0.1675695851576218E+02 -1  0  2  0  0  0  0  0
   29   0.7427257818452120E-05   0.2704010896793763E+01   0.6616958853886308E+01 -1  0  2  0  0  0  0  0
   30   0.6793672394573960E-05   0.4434235075611354E+01   0.6679742844309437E+01 -1  0  2  0  0  0  0  0
   31   0.6526439278535280E-05   0.4869118403888217E+01   0.6082686592554465E+01 -1  0  2  0  0  0  0  0
   32   0.2602700419616530E-02   0.1822484926062486E+00   0.2435144296437475E+04  1  0  0  0  0  0  0  0
   33   0.6248133126576452E-04   0.4252092258474006E+00   0.4863907378156518E+04  3  0 -2  0  0  0  0  0
   34   0.2892274500639771E-04   0.4253148179451381E+01   0.4863996423533407E+04  3  0 -2  0  0  0  0  0
   35   0.2889623530439334E-04   0.6022048233012799E+01   0.4863818332779630E+04  3  0 -2  0  0  0  0  0
   36   0.6069308702586342E-05   0.5335701932998608E+01   0.4863729287402741E+04  3  0 -2  0  0  0  0  0
   37   0.6020614391923135E-05   0.1797901825875778E+01   0.4864085468910296E+04  3  0 -2  0  0  0  0  0
   38   0.5322831922763783E-05   0.5176410732312329E+01   0.1543133026181386E+03 -2  3  0  0  0  0  0  0
